	Title	avg_rating	count_rating	w_score
1684	Raavan	2.8333333333333335	48	2.9153545950930604
1696	Titoo MBA	2.8333333333333335	48	2.9153545950930604
1698	Kabul Express	2.8333333333333335	48	2.9153545950930604
1771	Dabangg	2.8055555555555554	36	2.915162584618874
1895	Laaga Chunari Mein Daag	2.75	24	2.9149047419821095
1903	Pyaasa	2.75	24	2.9149047419821095
1901	Sabki Bajegi Band	2.75	24	2.9149047419821095
1894	Pitaah	2.75	24	2.9149047419821095
2048	Raja Ko Rani Se Pyar Ho Gaya	2.5833333333333335	12	2.914540205840477
1782	Zamaanat	2.8	35	2.9141152091203413
1786	Mere Dad Ki Maruti	2.8	35	2.9141152091203413
1795	King of Bollywood	2.8	35	2.9141152091203413
1798	Hum To Mohabbat Karega	2.8	35	2.9141152091203413
1917	Kismat Konnection	2.739130434782609	23	2.9136714773731542
1717	Om-Dar-B-Dar	2.8260869565217392	46	2.913514477595083
1716	Delhi Safari	2.8260869565217392	46	2.913514477595083
1805	Yun Hota Toh Kya Hota	2.7941176470588234	34	2.9130416492343456
1806	Manorama Six Feet Under	2.7941176470588234	34	2.9130416492343456
1807	Pehli Nazar Ka Pyaar	2.7941176470588234	34	2.9130416492343456
2060	Pari	2.5454545454545454	11	2.913040911206099
2058	Helicopter Eela	2.5454545454545454	11	2.913040911206099
2061	Dishkiyaoon	2.5454545454545454	11	2.913040911206099
2059	Chhichhore	2.5454545454545454	11	2.913040911206099
1726	Love Khichdi	2.8222222222222224	45	2.912564087238985
1727	Hey Bro	2.8222222222222224	45	2.912564087238985
1935	Mummy Punjabi	2.727272727272727	22	2.912401940275701
1931	Road to Sangam	2.727272727272727	22	2.912401940275701
2070	Heroes	2.5	10	2.9114880703347796
1948	Vidyaarthi	2.7142857142857144	21	2.9110945065484723
1949	Yamla Pagla Deewana: Phir Se	2.7142857142857144	21	2.9110945065484723
1829	Chameli	2.78125	32	2.9108119479326624
1962	Bareilly Ki Barfi	2.7	20	2.909747453617389
1965	Raees	2.7	20	2.909747453617389
1969	Raincoat	2.7	20	2.909747453617389
1845	Pal Pal Dil Ke Paas	2.774193548387097	31	2.9096536615421775
1846	My Bollywood Bride	2.774193548387097	31	2.9096536615421775
1762	M3 - Midsummer Midnight Mumbai	2.8095238095238093	42	2.909583317485769
1772	Bhaag Johnny	2.8048780487804876	41	2.9085440452729614
1773	Hanuman	2.8048780487804876	41	2.9085440452729614
1862	Pataakha	2.7666666666666666	30	2.90846489393089
1982	Dhobi Ghat	2.6842105263157894	19	2.9083589529038103
1981	Jab We Met	2.6842105263157894	19	2.9083589529038103
1797	Ugly	2.8	40	2.907480603938926
1778	Yehi Hai Zindagi	2.8	40	2.907480603938926
1780	Sarkar 3	2.8	40	2.907480603938926
1791	Bhool Bhulaiyaa	2.8	40	2.907480603938926
1879	Khel  No Ordinary Game	2.7586206896551726	29	2.9072444258499686
1990	Sanam Re	2.6666666666666665	18	2.906927061542932
1803	Charas	2.7948717948717947	39	2.906392140455855
1804	Piku	2.7948717948717947	39	2.906392140455855
2007	LUV...Phir Kabhie	2.6470588235294117	17	2.905449713313455
1814	Gangaajal	2.789473684210526	38	2.9052777611755674
1913	MSG-2:The Messenger	2.740740740740741	27	2.9047031772431184
1825	Ishq Tera	2.7837837837837838	37	2.9041365293825017
1767	Pehchaan: The Face of Truth	2.8085106382978724	47	2.9036917412768566
1765	Hey Ram	2.8085106382978724	47	2.9036917412768566
1766	Rok Sako To Rok Lo	2.8085106382978724	47	2.9036917412768566
1929	Paanch	2.730769230769231	26	2.903379610260384
1930	Baabarr	2.730769230769231	26	2.903379610260384
1775	The Film Emotional Atyachar	2.8043478260869565	46	2.902644912377692
1774	Bioscopewala	2.8043478260869565	46	2.902644912377692
2035	Hate Story 4	2.6	15	2.902349703913896
2039	Bachke Rehna Re Baba	2.6	15	2.902349703913896
2038	Mere Yaar Ki Shaadi Hai	2.6	15	2.902349703913896
1852	Singh Is Bliing	2.7714285714285714	35	2.9017695301079955
1851	Laxmi and Tikli Bomb	2.7714285714285714	35	2.9017695301079955
1777	Lahore	2.8	45	2.901575076249974
1799	Don Muthu Swami	2.8	45	2.901575076249974
1779	Fashion	2.8	45	2.901575076249974
2051	Chef	2.5714285714285716	14	2.9007221989791274
1953	Red: The Dark Side	2.7083333333333335	24	2.9006190276963952
1870	Ungli	2.764705882352941	34	2.900541649234346
1802	Kabhie Tum Kabhie Hum	2.7954545454545454	44	2.900481465986085
1812	5 Weddings	2.7906976744186047	43	2.8993632802106477
1811	Pinjar	2.7906976744186047	43	2.8993632802106477
1880	Tezz	2.757575757575758	33	2.8992826827689577
1972	Shaadi Teri Bajayenge Hum Band	2.6956521739130435	23	2.899178723749966
2063	Time Pass	2.5384615384615383	13	2.8990395243855533
2066	Madaari	2.5384615384615383	13	2.8990395243855533
2065	Bas Itna Sa Khwaab Hai	2.5384615384615383	13	2.8990395243855533
2064	Xcuse Me	2.5384615384615383	13	2.8990395243855533
1822	Sarkar Raj	2.7857142857142856	42	2.8982196811221326
1900	Pink	2.75	32	2.8979914351121496
1983	Zameen	2.6818181818181817	22	2.8976960579227597
2071	Tango Charlie	2.5	12	2.897298826530132
1831	Shikari	2.7804878048780486	41	2.8970497923993985
1830	Akaash Vani	2.7804878048780486	41	2.8970497923993985
1912	Ek Paheli Leela	2.7419354838709675	31	2.8966666485551644
1781	The Tashkent Files	2.8	50	2.8962847076952882
1784	Saand Ki Aankh	2.8	50	2.8962847076952882
1844	Jack and Dil	2.775	40	2.895852696962182
1843	Darling	2.775	40	2.895852696962182
1842	Brij Mohan Amar Rahe!	2.775	40	2.895852696962182
1841	The Zoya Factor	2.775	40	2.895852696962182
2077	Samay: When Time Strikes	2.4545454545454546	11	2.8954970515569762
2076	Lakshmi	2.4545454545454546	11	2.8954970515569762
1800	Marjaavaan	2.795918367346939	49	2.8951929677762913
1801	Salaam Bacche	2.795918367346939	49	2.8951929677762913
1872	Anjaane	2.763157894736842	38	2.8933729992708055
2020	Idiot Box	2.6315789473684212	19	2.8929743375191945
2018	Kisaan	2.6315789473684212	19	2.8929743375191945
2019	Life is Beautiful!	2.6315789473684212	19	2.8929743375191945
1818	Mulk	2.7872340425531914	47	2.8929390531048136
1881	City of Gold	2.7567567567567566	37	2.8920883366114176
1826	Bird Idol	2.782608695652174	46	2.8917753471603005
2030	Fool & Final	2.611111111111111	18	2.891302061542932
1961	Love Sex Aur Dhokha	2.7037037037037037	27	2.891004547106132
1899	3 Bachelors	2.75	36	2.8907723407164347
1836	Bumm Bumm Bole	2.7777777777777777	45	2.890586065260963
2047	Abhay	2.588235294117647	17	2.889576697440439
2046	Dharm	2.588235294117647	17	2.889576697440439
2044	Lajja	2.588235294117647	17	2.889576697440439
1973	Bajrangi Bhaijaan	2.6923076923076925	26	2.8894907213714953
1975	Dilwale	2.6923076923076925	26	2.8894907213714953
1911	Hazaaron Khwaishein Aisi	2.742857142857143	35	2.8894238510956503
1861	God Tussi Great Ho	2.7674418604651163	43	2.888127325154468
1920	I Proud to Be an Indian	2.735294117647059	34	2.8880416492343457
1874	Rough Book	2.761904761904762	42	2.886856044758496
1876	22 Days	2.761904761904762	42	2.886856044758496
1873	Rush	2.761904761904762	42	2.886856044758496
1884	Dil Maange More	2.7560975609756095	41	2.885555539525835
1883	Khakee	2.7560975609756095	41	2.885555539525835
1885	Lage Raho Munna Bhai	2.7560975609756095	41	2.885555539525835
1882	7 Hours To Go	2.7560975609756095	41	2.885555539525835
2006	Satta	2.652173913043478	23	2.8846859701267777
2005	Chintu Ji	2.652173913043478	23	2.8846859701267777
1840	Mai...	2.7755102040816326	49	2.8846666519868176
1891	Bubble Gum	2.75	40	2.884224789985438
2013	Shararat	2.6363636363636362	22	2.8829901755698186
1866	Jo Hum Chahein	2.765957446808511	47	2.8821863649327706
1865	Knock Out	2.765957446808511	47	2.8821863649327706
1863	Love Ke Chakkar Mein	2.765957446808511	47	2.8821863649327706
1864	Thugs of Hindostan	2.765957446808511	47	2.8821863649327706
1966	Sanam Teri Kasam	2.7	30	2.882149104457206
1971	Classic  Dance of Love	2.7	30	2.882149104457206
1877	From Sydney with Love	2.760869565217391	46	2.8809057819429094
1977	Jigariyaa	2.689655172413793	29	2.880577759183302
1978	Mumbhai Connection	2.689655172413793	29	2.880577759183302
2081	Mary Kom	2.4166666666666665	12	2.8800574472197873
1886	Hum Tum Shabana	2.7555555555555555	45	2.8795970542719522
1985	Kehtaa Hai Dil Baar Baar	2.6785714285714284	28	2.8789639451182114
1984	Jaani Dushman: Ek Anokhi Kahani	2.6785714285714284	28	2.8789639451182114
1942	Raazi	2.7222222222222223	36	2.878577218765215
1906	Pyar Ki Dhun	2.75	44	2.8782592437638628
1896	Phhir	2.75	44	2.8782592437638628
2085	English Vinglish	2.3636363636363638	11	2.877953191907854
2050	Hera Pheri	2.5789473684210527	19	2.877589722134579
2049	Paanch Ghantey Mien Paanch Crore	2.5789473684210527	19	2.877589722134579
1991	Rang De Basanti	2.6666666666666665	27	2.877305916969146
1950	Love, Lies & Seeta	2.7142857142857144	35	2.8770781720833045
1910	Kal Ho Naa Ho	2.744186046511628	43	2.876891370098288
2057	Bin Bulaye Baraati	2.5555555555555554	18	2.875677061542932
2056	Kahin Pyaar Na Ho Jaaye	2.5555555555555554	18	2.875677061542932
2055	Hadh Kar Di Aapne	2.5555555555555554	18	2.875677061542932
2003	Kahaani 2	2.6538461538461537	26	2.8756018324826065
1958	Zoo	2.7058823529411766	34	2.8755416492343455
1955	Risk	2.7058823529411766	34	2.8755416492343455
1919	Blood Money	2.738095238095238	42	2.8754924083948596
1887	Janasheen	2.7551020408163267	49	2.874140336197344
1928	Shorgul	2.731707317073171	41	2.874061286652272
1979	Tehzeeb	2.6875	32	2.8723504094711236
1909	Ssukh	2.74468085106383	47	2.8714336767607276
1986	Tumse Milke Wrong Number	2.6774193548387095	31	2.870692622581138
2033	Click	2.608695652173913	23	2.8701932165035893
2032	Oh, My God	2.608695652173913	23	2.8701932165035893
1918	Tanu Weds Manu	2.739130434782609	46	2.870036216725518
1916	Phas Gaye Re Obama	2.739130434782609	46	2.870036216725518
1951	PK	2.710526315789474	38	2.8695634754612818
2073	Aisa Yeh Jahaan	2.466666666666667	15	2.8695628186679945
2074	I Love Desi	2.466666666666667	15	2.8695628186679945
2072	Housefull 2	2.466666666666667	15	2.8695628186679945
1993	Sssshhh...	2.6666666666666665	30	2.868991209720364
1922	Talvar	2.7333333333333334	45	2.8686080432829413
1923	Blank	2.7333333333333334	45	2.8686080432829413
2043	Khajoor Pe Atke	2.590909090909091	22	2.8682842932168775
2078	Bhaiaji Superhit	2.4285714285714284	14	2.867388865645794
2079	Fruit and Nut	2.4285714285714284	14	2.867388865645794
2002	Revati	2.6551724137931036	29	2.8672444258499685
1936	Babuji Ek Ticket Bambai	2.727272727272727	44	2.8671481326527517
1933	Welcome 2 Karachi	2.727272727272727	44	2.8671481326527517
1915	Bazaar-E-Husn	2.74	50	2.8650347076952882
1914	Matru Ki Bijlee Ka Mandola	2.74	50	2.8650347076952882
1921	Mujhse Dosti Karoge!	2.7346938775510203	49	2.86361402040787
1987	Blue Oranges	2.676470588235294	34	2.863041649234346
1988	Hotel Milan	2.676470588235294	34	2.863041649234346
1954	Jagga Jasoos	2.707317073170732	41	2.8625670337787086
2068	Jal	2.526315789473684	19	2.862205106749964
2067	Aisa Kyon Hota Hai?	2.526315789473684	19	2.862205106749964
2027	Bulandi	2.6153846153846154	26	2.8617129435937176
1963	Welcome	2.7	40	2.8609689760319497
1968	Commando 2	2.7	40	2.8609689760319497
2041	Victory	2.6	25	2.8597652385739107
2040	Police Force: An Inside Story	2.6	25	2.8597652385739107
1989	Bachna Ae Haseeno	2.675675675675676	37	2.8559437582981646
2017	Bobby Jasoos	2.6333333333333333	30	2.855833314983522
2082	Nayee Padosan	2.4	15	2.8531693760450434
1952	"3 Idiots
"	2.7083333333333335	48	2.8515248078590174
2069	Superstar	2.5238095238095237	21	2.851393014011159
2012	Tu Bal Bramhachari Main Hoon Kanya Kunwari	2.6363636363636362	33	2.8486497713765524
2062	Jazbaa	2.5416666666666665	24	2.843476170553538
1997	Thodi Life Thoda Magic	2.6666666666666665	42	2.8414014993039505
2052	The Fakir of Venice	2.5714285714285716	28	2.838423404577671
2042	"Dhoondte Reh Jaaoge
"	2.59375	32	2.8338888710095853
2083	Mehbooba	2.388888888888889	18	2.828802061542932
2001	Jawaani Jaaneman	2.6595744680851063	47	2.8284229240725556
2016	Lootera	2.6341463414634148	41	2.828084275158019
2023	Muskurake Dekh Zara	2.625	40	2.826085255101717
2045	Lady Chatterjee - Sawan Dutta	2.588235294117647	34	2.8255416492343457
2000	Ishqiya	2.66	50	2.8233680410286213
2080	Family of Thakurganj	2.4285714285714284	21	2.8215422677425024
2004	Mumbai 125 KM	2.6530612244897958	49	2.8215087572499753
2053	Ankur Arora Murder Case	2.5625	32	2.8210683581890725
2022	LoveShhuda	2.627906976744186	43	2.8207115948173893
2021	Phantom	2.630434782608696	46	2.8156883906385617
2087	Kya Love Story Hai	2.25	16	2.807150515141091
2088	Ishkq in Paris	2.25	16	2.807150515141091
2031	Three: Love, Lies, Betrayal	2.608695652173913	46	2.80481882542117
2029	Hum Dum	2.6122448979591835	49	2.800456125671028
2075	Taj Mahal: A Monument of Love	2.4642857142857144	28	2.7978828640371303
2084	Padmashree Laloo Prasad Yadav	2.375	24	2.786333313410681
2054	Dil Kabaddi	2.5625	48	2.7770567227526346
2086	One by Two	2.2857142857142856	21	2.7767661483395174
